ProductKey;OrderDateKey;CustomerKey;Sales
530;20130220;29000;4,99
480;20130220;29000;2,29
530;20130220;28003;4,99
540;20130220;11277;32,60
529;20130220;11277;3,99
214;20130220;11277;34,99
529;20130220;15526;3,99
540;20130220;15526;32,60
214;20130220;15526;34,99
465;20130220;15526;24,49
529;20130220;24776;3,99
540;20130220;24776;32,60
487;20130220;24776;54,99
535;20130220;11176;24,99
540;20130220;18758;32,60
529;20130220;18758;3,99
540;20130220;24317;32,60
480;20130220;24317;2,29
478;20130220;21720;9,99
477;20130220;21720;4,99
477;20130220;15498;4,99
478;20130220;15498;9,99
214;20130220;15498;34,99
467;20130220;15498;24,49
477;20130220;21159;4,99
478;20130220;21159;9,99
222;20130220;21159;34,99
465;20130220;21159;24,49
474;20130220;19778;69,99
475;20130220;11827;69,99
490;20130220;11827;53,99
463;20130220;11827;24,49
225;20130220;18346;8,99
477;20130220;18346;4,99
528;20130220;14921;4,99
480;20130220;14921;2,29
528;20130220;13698;4,99
535;20130220;13698;24,99
480;20130220;13698;2,29
528;20130220;18632;4,99
535;20130220;18632;24,99
480;20130220;18632;2,29
535;20130220;17640;24,99
529;20130220;19177;3,99
217;20130220;19177;34,99
538;20130220;28410;21,49
529;20130220;28410;3,99
217;20130220;28410;34,99
541;20130220;11566;28,99
530;20130220;11566;4,99
480;20130220;11566;2,29
537;20130220;11277;35,00
528;20130220;11277;4,99
480;20130220;11277;2,29
485;20130220;17036;21,98
222;20130220;17036;34,99
225;20130220;12602;8,99
485;20130220;18758;21,98
478;20130220;18758;9,99
477;20130220;18758;4,99
485;20130220;12979;21,98
486;20130220;12979;159,00
583;20130220;16887;1700,99
477;20130220;16887;4,99
479;20130220;16887;8,99
487;20130220;16887;54,99
591;20130220;12032;564,99
478;20130220;12032;9,99
477;20130220;12032;4,99
217;20130220;12032;34,99
591;20130220;15561;564,99
535;20130220;15561;24,99
480;20130220;15561;2,29
374;20130220;20199;2443,35
214;20130220;20199;34,99
463;20130220;20199;24,49
589;20130220;13870;769,49
476;20130220;13870;69,99
357;20130220;11741;2319,99
485;20130220;11741;21,98
486;20130220;11741;159,00
353;20130220;11816;2319,99
222;20130220;11816;34,99
363;20130220;11837;2294,99
477;20130220;11837;4,99
478;20130220;11837;9,99
222;20130220;11837;34,99
363;20130220;11326;2294,99
528;20130220;11326;4,99
537;20130220;11326;35,00
214;20130220;11326;34,99
363;20130220;11297;2294,99
537;20130220;11297;35,00
528;20130220;11297;4,99
222;20130220;11297;34,99
566;20130220;27774;742,35
541;20130220;27774;28,99
570;20130220;27777;742,35
541;20130220;27777;28,99
530;20130220;27777;4,99
480;20130220;27777;2,29
575;20130220;28309;2384,07
214;20130220;28309;34,99
606;20130220;26743;539,99
477;20130220;26743;4,99
479;20130220;26743;8,99
214;20130220;26743;34,99
605;20130220;26748;539,99
217;20130220;26748;34,99
599;20130220;12011;539,99
477;20130220;12011;4,99
478;20130220;12011;9,99
473;20130220;12011;63,50
563;20130220;22112;2384,07
214;20130220;22112;34,99
237;20130220;22112;49,99
584;20130220;21601;539,99
538;20130220;21601;21,49
529;20130220;21601;3,99
465;20130220;21601;24,49
382;20130220;18549;1120,49
477;20130220;18549;4,99
479;20130220;18549;8,99
222;20130220;18549;34,99
382;20130220;19408;1120,49
479;20130220;19408;8,99
386;20130220;22639;1120,49
217;20130220;22639;34,99
363;20130221;11470;2294,99
483;20130221;11203;120,00
539;20130221;14516;24,99
529;20130221;16694;3,99
539;20130221;16694;24,99
480;20130221;16694;2,29
484;20130221;16694;7,95
536;20130221;17063;29,99
528;20130221;17063;4,99
480;20130221;17063;2,29
537;20130221;19632;35,00
485;20130221;19632;21,98
537;20130221;21212;35,00
528;20130221;21212;4,99
217;20130221;21212;34,99
528;20130221;21367;4,99
480;20130221;21367;2,29
530;20130221;14209;4,99
529;20130221;25129;3,99
538;20130221;25129;21,49
217;20130221;25129;34,99
529;20130221;11902;3,99
480;20130221;11902;2,29
540;20130221;16168;32,60
480;20130221;16168;2,29
484;20130221;11122;7,95
374;20130221;23764;2443,35
479;20130221;23764;8,99
477;20130221;23764;4,99
378;20130221;19440;2443,35
477;20130221;19440;4,99
479;20130221;19440;8,99
222;20130221;19440;34,99
380;20130221;22448;2443,35
540;20130221;22448;32,60
529;20130221;22448;3,99
480;20130221;28094;2,29
529;20130221;11178;3,99
471;20130221;11178;63,50
217;20130221;11178;34,99
539;20130221;28793;24,99
539;20130221;28810;24,99
491;20130221;28810;53,99
480;20130221;11226;2,29
530;20130221;11200;4,99
463;20130221;11200;24,49
538;20130221;28032;21,49
529;20130221;28032;3,99
234;20130221;28032;49,99
529;20130221;25378;3,99
540;20130221;25378;32,60
480;20130221;25378;2,29
535;20130221;11185;24,99
528;20130221;11185;4,99
214;20130221;11185;34,99
237;20130221;11185;49,99
225;20130221;11185;8,99
529;20130221;11331;3,99
540;20130221;11331;32,60
463;20130221;11331;24,49
536;20130221;12055;29,99
528;20130221;23711;4,99
536;20130221;23711;29,99
478;20130221;14655;9,99
477;20130221;14655;4,99
487;20130221;14655;54,99
536;20130221;15974;29,99
528;20130221;15974;4,99
485;20130221;15974;21,98
214;20130221;15974;34,99
476;20130221;28817;69,99
475;20130221;16846;69,99
491;20130221;16846;53,99
477;20130221;17137;4,99
528;20130221;28248;4,99
477;20130221;12077;4,99
528;20130221;15301;4,99
480;20130221;15301;2,29
484;20130221;15301;7,95
528;20130221;13696;4,99
214;20130221;13696;34,99
225;20130221;13696;8,99
485;20130221;18150;21,98
487;20130221;18150;54,99
539;20130221;16254;24,99
535;20130221;17738;24,99
477;20130221;23770;4,99
529;20130221;12509;3,99
225;20130221;12509;8,99
529;20130221;26037;3,99
222;20130221;26037;34,99
477;20130221;22795;4,99
488;20130221;22795;53,99
225;20130221;22795;8,99
529;20130221;20941;3,99
480;20130221;20941;2,29
483;20130221;20941;120,00
530;20130221;14840;4,99
541;20130221;14840;28,99
530;20130221;12646;4,99
537;20130221;11806;35,00
528;20130221;11806;4,99
480;20130221;11806;2,29
537;20130221;11883;35,00
528;20130221;11883;4,99
480;20130221;11883;2,29
485;20130221;15816;21,98
222;20130221;15816;34,99
465;20130221;15816;24,49
485;20130221;17387;21,98
214;20130221;17387;34,99
361;20130221;11983;2294,99
361;20130221;11664;2294,99
537;20130221;11664;35,00
528;20130221;11664;4,99
217;20130221;11664;34,99
353;20130221;11160;2319,99
480;20130221;11160;2,29
357;20130221;11298;2319,99
477;20130221;11298;4,99
225;20130221;11298;8,99
478;20130221;11298;9,99
605;20130221;19770;539,99
479;20130221;19770;8,99
565;20130221;26315;742,35
530;20130221;26315;4,99
541;20130221;26315;28,99
566;20130221;28674;742,35
217;20130221;28674;34,99
231;20130221;28674;49,99
465;20130221;28674;24,49
359;20130221;11460;2294,99
575;20130221;24437;2384,07
541;20130221;24437;28,99
530;20130221;24437;4,99
225;20130221;24437;8,99
584;20130221;24778;539,99
479;20130221;24778;8,99
484;20130221;24778;7,95
483;20130221;24778;120,00
382;20130221;23858;1120,49
479;20130221;23858;8,99
477;20130221;23858;4,99
382;20130221;19450;1120,49
479;20130221;19450;8,99
477;20130221;19450;4,99
489;20130221;19450;53,99
606;20130221;27956;539,99
477;20130221;27956;4,99
479;20130221;27956;8,99
575;20130221;14428;2384,07
541;20130221;14428;28,99
577;20130222;11997;1214,85
222;20130222;11997;34,99
363;20130222;11479;2294,99
537;20130222;11479;35,00
528;20130222;11479;4,99
480;20130222;11479;2,29
484;20130222;11479;7,95
357;20130222;11413;2319,99
485;20130222;11413;21,98
225;20130222;11413;8,99
535;20130222;13624;24,99
217;20130222;13624;34,99
485;20130222;17484;21,98
540;20130222;15809;32,60
467;20130222;13670;24,49
491;20130222;17307;53,99
225;20130222;17307;8,99
372;20130222;23636;2443,35
529;20130222;23636;3,99
540;20130222;23636;32,60
491;20130222;11505;53,99
529;20130222;11520;3,99
234;20130222;11520;49,99
482;20130222;11520;8,99
530;20130222;27229;4,99
541;20130222;27229;28,99
217;20130222;27229;34,99
463;20130222;27229;24,49
535;20130222;26340;24,99
528;20130222;26340;4,99
217;20130222;26340;34,99
535;20130222;26237;24,99
480;20130222;26237;2,29
535;20130222;25902;24,99
528;20130222;25902;4,99
222;20130222;25902;34,99
528;20130222;11631;4,99
536;20130222;11631;29,99
485;20130222;11631;21,98
228;20130222;11631;49,99
478;20130222;14328;9,99
477;20130222;14328;4,99
214;20130222;14328;34,99
476;20130222;19005;69,99
465;20130222;19005;24,49
475;20130222;28141;69,99
463;20130222;28141;24,49
476;20130222;18811;69,99
528;20130222;23255;4,99
217;20130222;23255;34,99
528;20130222;15366;4,99
487;20130222;15366;54,99
528;20130222;14404;4,99
537;20130222;16582;35,00
537;20130222;13802;35,00
528;20130222;13802;4,99
478;20130222;13802;9,99
477;20130222;13802;4,99
467;20130222;13802;24,49
485;20130222;14973;21,98
484;20130222;14973;7,95
529;20130222;14174;3,99
540;20130222;14174;32,60
480;20130222;14174;2,29
529;20130222;23623;3,99
541;20130222;23237;28,99
530;20130222;23237;4,99
217;20130222;23237;34,99
529;20130222;26911;3,99
538;20130222;28918;21,49
480;20130222;28918;2,29
528;20130222;15468;4,99
537;20130222;15468;35,00
483;20130222;15468;120,00
485;20130222;12791;21,98
484;20130222;12791;7,95
537;20130222;15378;35,00
528;20130222;15378;4,99
485;20130222;15378;21,98
478;20130222;15378;9,99
477;20130222;15378;4,99
583;20130222;20663;1700,99
231;20130222;20663;49,99
600;20130222;18973;539,99
535;20130222;18973;24,99
480;20130222;18973;2,29
355;20130222;11525;2319,99
537;20130222;11525;35,00
480;20130222;11525;2,29
363;20130222;12059;2294,99
485;20130222;12059;21,98
214;20130222;12059;34,99
571;20130222;27770;742,35
479;20130222;27770;8,99
569;20130222;17648;742,35
214;20130222;17648;34,99
568;20130222;25759;742,35
583;20130222;22946;1700,99
529;20130222;22946;3,99
539;20130222;22946;24,99
606;20130222;20160;539,99
479;20130222;20160;8,99
477;20130222;20160;4,99
487;20130222;20160;54,99
228;20130222;20160;49,99
361;20130222;11096;2294,99
577;20130222;25098;1214,85
530;20130222;25098;4,99
541;20130222;25098;28,99
480;20130222;25098;2,29
605;20130222;22300;539,99
481;20130222;22300;8,99
584;20130222;21608;539,99
214;20130222;21608;34,99
388;20130222;19401;1120,49
231;20130222;19401;49,99
390;20130222;19407;1120,49
217;20130222;19407;34,99
382;20130222;22643;1120,49
386;20130222;27128;1120,49
222;20130222;27128;34,99
576;20130222;14425;2384,07
222;20130222;14425;34,99
225;20130223;12024;8,99
536;20130223;20234;29,99
480;20130223;20234;2,29
485;20130223;16032;21,98
225;20130223;28536;8,99
477;20130223;28536;4,99
477;20130223;22952;4,99
222;20130223;22952;34,99
536;20130223;17307;29,99
528;20130223;17307;4,99
222;20130223;17307;34,99
478;20130223;24277;9,99
214;20130223;15153;34,99
491;20130223;15153;53,99
465;20130223;11757;24,49
225;20130223;18216;8,99
597;20130223;14851;539,99
485;20130223;14851;21,98
478;20130223;14851;9,99
477;20130223;14851;4,99
225;20130223;14851;8,99
214;20130223;14851;34,99
376;20130223;23608;2443,35
540;20130223;23608;32,60
222;20130223;23608;34,99
222;20130223;11871;34,99
480;20130223;11321;2,29
539;20130223;29025;24,99
480;20130223;29025;2,29
225;20130223;11530;8,99
538;20130223;11530;21,49
540;20130223;16771;32,60
541;20130223;27249;28,99
529;20130223;15559;3,99
540;20130223;15559;32,60
214;20130223;15559;34,99
535;20130223;26506;24,99
528;20130223;26506;4,99
217;20130223;26506;34,99
528;20130223;11330;4,99
536;20130223;11330;29,99
483;20130223;11330;120,00
478;20130223;21496;9,99
477;20130223;21496;4,99
478;20130223;21350;9,99
477;20130223;21350;4,99
487;20130223;21350;54,99
478;20130223;23254;9,99
225;20130223;18477;8,99
477;20130223;18477;4,99
477;20130223;13198;4,99
487;20130223;13198;54,99
477;20130223;24748;4,99
222;20130223;24748;34,99
477;20130223;18109;4,99
473;20130223;18109;63,50
487;20130223;18109;54,99
477;20130223;26488;4,99
225;20130223;16377;8,99
477;20130223;16377;4,99
528;20130223;15161;4,99
480;20130223;15161;2,29
528;20130223;15708;4,99
537;20130223;15708;35,00
217;20130223;15708;34,99
537;20130223;15075;35,00
222;20130223;15075;34,99
537;20130223;14688;35,00
528;20130223;14688;4,99
222;20130223;14688;34,99
535;20130223;17808;24,99
528;20130223;17808;4,99
222;20130223;17808;34,99
535;20130223;17810;24,99
477;20130223;17810;4,99
217;20130223;17810;34,99
225;20130223;17810;8,99
540;20130223;28412;32,60
529;20130223;28412;3,99
482;20130223;28412;8,99
477;20130223;17111;4,99
538;20130223;26899;21,49
480;20130223;26899;2,29
541;20130223;12336;28,99
530;20130223;27835;4,99
477;20130223;27835;4,99
465;20130223;27835;24,49
479;20130223;27835;8,99
541;20130223;22676;28,99
541;20130223;27321;28,99
528;20130223;11889;4,99
537;20130223;11889;35,00
480;20130223;11889;2,29
528;20130223;11255;4,99
537;20130223;11255;35,00
222;20130223;11255;34,99
537;20130223;12051;35,00
528;20130223;12051;4,99
485;20130223;12878;21,98
467;20130223;12878;24,49
225;20130223;12654;8,99
580;20130223;16878;1700,99
222;20130223;16878;34,99
587;20130223;13871;769,49
222;20130223;13871;34,99
231;20130223;13871;49,99
463;20130223;13871;24,49
361;20130223;11303;2294,99
480;20130223;11303;2,29
564;20130223;28208;2384,07
479;20130223;28208;8,99
477;20130223;28208;4,99
561;20130223;11002;2384,07
222;20130223;11002;34,99
578;20130223;25099;1214,85
222;20130223;25099;34,99
584;20130223;22334;539,99
479;20130223;22334;8,99
363;20130224;11421;2294,99
361;20130224;11423;2294,99
485;20130224;11423;21,98
353;20130224;11482;2319,99
217;20130224;11482;34,99
217;20130224;11331;34,99
529;20130224;16173;3,99
539;20130224;16173;24,99
480;20130224;16173;2,29
537;20130224;21566;35,00
528;20130224;21566;4,99
480;20130224;21566;2,29
538;20130224;19798;21,49
529;20130224;19798;3,99
217;20130224;19798;34,99
217;20130224;18263;34,99
480;20130224;19086;2,29
378;20130224;22449;2443,35
540;20130224;22449;32,60
529;20130224;22449;3,99
217;20130224;22449;34,99
590;20130224;20860;769,49
231;20130224;20860;49,99
530;20130224;28175;4,99
480;20130224;28175;2,29
535;20130224;26078;24,99
528;20130224;26078;4,99
222;20130224;26078;34,99
538;20130224;27661;21,49
480;20130224;27661;2,29
540;20130224;24969;32,60
480;20130224;24969;2,29
536;20130224;17442;29,99
528;20130224;17442;4,99
485;20130224;17442;21,98
222;20130224;17442;34,99
225;20130224;17442;8,99
491;20130224;17442;53,99
478;20130224;22734;9,99
477;20130224;22734;4,99
237;20130224;22734;49,99
225;20130224;22734;8,99
478;20130224;15007;9,99
477;20130224;15007;4,99
217;20130224;15007;34,99
478;20130224;17119;9,99
477;20130224;17119;4,99
225;20130224;17119;8,99
490;20130224;17119;53,99
478;20130224;20439;9,99
477;20130224;20439;4,99
478;20130224;21474;9,99
217;20130224;21474;34,99
476;20130224;20366;69,99
477;20130224;16777;4,99
483;20130224;16777;120,00
528;20130224;14909;4,99
485;20130224;22728;21,98
484;20130224;22728;7,95
483;20130224;22728;120,00
485;20130224;15000;21,98
465;20130224;15000;24,49
477;20130224;23743;4,99
214;20130224;23743;34,99
529;20130224;23959;3,99
214;20130224;23959;34,99
538;20130224;27904;21,49
529;20130224;27904;3,99
480;20130224;27904;2,29
483;20130224;27904;120,00
225;20130224;27904;8,99
530;20130224;14531;4,99
541;20130224;14531;28,99
222;20130224;14531;34,99
231;20130224;14531;49,99
538;20130224;25529;21,49
541;20130224;23981;28,99
530;20130224;23981;4,99
530;20130224;13497;4,99
217;20130224;13497;34,99
528;20130224;11293;4,99
537;20130224;11293;35,00
217;20130224;11293;34,99
537;20130224;11735;35,00
528;20130224;11735;4,99
214;20130224;11735;34,99
537;20130224;12062;35,00
480;20130224;12062;2,29
537;20130224;12159;35,00
528;20130224;12159;4,99
217;20130224;12159;34,99
231;20130224;12159;49,99
225;20130224;12159;8,99
537;20130224;15377;35,00
528;20130224;15377;4,99
217;20130224;15377;34,99
485;20130224;19217;21,98
478;20130224;19217;9,99
477;20130224;19217;4,99
487;20130224;19217;54,99
363;20130224;11815;2294,99
528;20130224;11815;4,99
537;20130224;11815;35,00
217;20130224;11815;34,99
361;20130224;11274;2294,99
477;20130224;11274;4,99
478;20130224;11274;9,99
359;20130224;11299;2294,99
485;20130224;11299;21,98
483;20130224;11299;120,00
363;20130224;11319;2294,99
485;20130224;11319;21,98
217;20130224;11319;34,99
564;20130224;24340;2384,07
479;20130224;24340;8,99
575;20130224;24341;2384,07
479;20130224;24341;8,99
477;20130224;24341;4,99
487;20130224;24341;54,99
604;20130224;22329;539,99
214;20130224;22329;34,99
605;20130224;21611;539,99
479;20130224;21611;8,99
477;20130224;21611;4,99
471;20130224;21611;63,50
386;20130224;19395;1120,49
222;20130224;19395;34,99
584;20130224;25642;539,99
225;20130224;25642;8,99
217;20130224;25642;34,99
376;20130225;18248;2443,35
477;20130225;18248;4,99
479;20130225;18248;8,99
480;20130225;18248;2,29
363;20130225;11429;2294,99
222;20130225;11429;34,99
363;20130225;12738;2294,99
485;20130225;12738;21,98
478;20130225;12738;9,99
477;20130225;12738;4,99
217;20130225;12738;34,99
539;20130225;15018;24,99
490;20130225;15018;53,99
465;20130225;15018;24,49
529;20130225;19627;3,99
538;20130225;19627;21,49
480;20130225;19627;2,29
231;20130225;14309;49,99
465;20130225;14309;24,49
486;20130225;13002;159,00
225;20130225;13002;8,99
540;20130225;16697;32,60
463;20130225;16697;24,49
580;20130225;20848;1700,99
228;20130225;20848;49,99
465;20130225;20848;24,49
477;20130225;19796;4,99
479;20130225;19796;8,99
529;20130225;11087;3,99
486;20130225;11087;159,00
539;20130225;28862;24,99
541;20130225;27059;28,99
530;20130225;27059;4,99
222;20130225;27059;34,99
237;20130225;27059;49,99
541;20130225;13708;28,99
530;20130225;13708;4,99
217;20130225;13708;34,99
536;20130225;23580;29,99
528;20130225;23580;4,99
214;20130225;23580;34,99
528;20130225;25855;4,99
535;20130225;25855;24,99
480;20130225;25855;2,29
484;20130225;25855;7,95
529;20130225;19220;3,99
540;20130225;19220;32,60
480;20130225;19220;2,29
536;20130225;23402;29,99
478;20130225;21783;9,99
477;20130225;21783;4,99
217;20130225;21783;34,99
474;20130225;11802;69,99
481;20130225;11802;8,99
477;20130225;18223;4,99
217;20130225;18223;34,99
475;20130225;16841;69,99
477;20130225;18348;4,99
467;20130225;18348;24,49
528;20130225;17336;4,99
485;20130225;17336;21,98
477;20130225;23676;4,99
528;20130225;19817;4,99
217;20130225;19817;34,99
529;20130225;19913;3,99
539;20130225;19913;24,99
529;20130225;24551;3,99
539;20130225;24551;24,99
217;20130225;24551;34,99
489;20130225;24551;53,99
467;20130225;24551;24,49
535;20130225;17814;24,99
528;20130225;17814;4,99
529;20130225;28411;3,99
538;20130225;28411;21,49
222;20130225;28411;34,99
231;20130225;28411;49,99
467;20130225;28411;24,49
530;20130225;12864;4,99
541;20130225;12864;28,99
480;20130225;12864;2,29
529;20130225;27782;3,99
214;20130225;27782;34,99
225;20130225;27782;8,99
541;20130225;22625;28,99
530;20130225;22625;4,99
222;20130225;22625;34,99
225;20130225;22625;8,99
529;20130225;27787;3,99
538;20130225;27787;21,49
225;20130225;27787;8,99
217;20130225;27787;34,99
530;20130225;23964;4,99
541;20130225;23964;28,99
480;20130225;23964;2,29
530;20130225;25324;4,99
214;20130225;25324;34,99
537;20130225;11193;35,00
537;20130225;11314;35,00
480;20130225;11314;2,29
598;20130225;18974;539,99
485;20130225;18974;21,98
478;20130225;18974;9,99
477;20130225;18974;4,99
481;20130225;18974;8,99
588;20130225;13889;769,49
476;20130225;13889;69,99
491;20130225;13889;53,99
225;20130225;13889;8,99
579;20130225;26884;1214,85
225;20130225;26884;8,99
228;20130225;26884;49,99
581;20130225;18702;1700,99
489;20130225;18702;53,99
605;20130225;20418;539,99
217;20130225;20418;34,99
491;20130225;20418;53,99
605;20130225;28114;539,99
538;20130225;28114;21,49
225;20130225;28114;8,99
605;20130225;20156;539,99
538;20130225;20156;21,49
573;20130225;28217;2384,07
479;20130225;28217;8,99
477;20130225;28217;4,99
480;20130225;28217;2,29
484;20130225;28217;7,95
575;20130225;28714;2384,07
479;20130225;28714;8,99
477;20130225;28714;4,99
214;20130225;28714;34,99
584;20130225;20151;539,99
538;20130225;20151;21,49
529;20130225;20151;3,99
482;20130225;20151;8,99
596;20130225;11944;539,99
478;20130225;11944;9,99
477;20130225;11944;4,99
487;20130225;11944;54,99
562;20130225;24436;2384,07
489;20130225;24436;53,99
561;20130225;24526;2384,07
214;20130225;24526;34,99
382;20130225;19410;1120,49
384;20130225;19530;1120,49
390;20130225;19429;1120,49
217;20130225;19429;34,99
386;20130225;14733;1120,49
214;20130225;14733;34,99
388;20130225;19343;1120,49
479;20130225;19343;8,99
477;20130225;19343;4,99
222;20130225;19343;34,99
378;20130226;13520;2443,35
540;20130226;13520;32,60
529;20130226;13520;3,99
376;20130226;18485;2443,35
225;20130226;18485;8,99
540;20130226;18485;32,60
374;20130226;18260;2443,35
477;20130226;18260;4,99
479;20130226;18260;8,99
378;20130226;18284;2443,35
484;20130226;18284;7,95
380;20130226;18297;2443,35
217;20130226;18297;34,99
225;20130226;18297;8,99
488;20130226;18297;53,99
355;20130226;11379;2319,99
485;20130226;11379;21,98
222;20130226;11379;34,99
484;20130226;12168;7,95
536;20130226;18287;29,99
528;20130226;18287;4,99
480;20130226;18287;2,29
538;20130226;18895;21,49
529;20130226;18895;3,99
480;20130226;18895;2,29
477;20130226;20316;4,99
217;20130226;20316;34,99
474;20130226;22065;69,99
540;20130226;15806;32,60
529;20130226;15806;3,99
480;20130226;15806;2,29
234;20130226;14227;49,99
580;20130226;17080;1700,99
539;20130226;17080;24,99
529;20130226;17080;3,99
480;20130226;17080;2,29
529;20130226;11200;3,99
488;20130226;11200;53,99
483;20130226;13092;120,00
529;20130226;29347;3,99
214;20130226;29347;34,99
481;20130226;29347;8,99
237;20130226;12057;49,99
538;20130226;27561;21,49
529;20130226;27561;3,99
217;20130226;27561;34,99
465;20130226;27561;24,49
539;20130226;28791;24,99
529;20130226;28791;3,99
480;20130226;28791;2,29
536;20130226;23188;29,99
528;20130226;23188;4,99
222;20130226;23188;34,99
231;20130226;23188;49,99
536;20130226;15494;29,99
536;20130226;23299;29,99
478;20130226;21443;9,99
477;20130226;21443;4,99
222;20130226;21443;34,99
475;20130226;19860;69,99
225;20130226;19860;8,99
488;20130226;19860;53,99
477;20130226;17569;4,99
217;20130226;17569;34,99
467;20130226;17569;24,49
477;20130226;17570;4,99
487;20130226;17570;54,99
225;20130226;17570;8,99
477;20130226;11711;4,99
528;20130226;29209;4,99
217;20130226;29209;34,99
528;20130226;19726;4,99
485;20130226;19726;21,98
485;20130226;13933;21,98
217;20130226;13933;34,99
528;20130226;12840;4,99
214;20130226;12840;34,99
540;20130226;15686;32,60
485;20130226;18152;21,98
487;20130226;18152;54,99
528;20130226;23639;4,99
536;20130226;23639;29,99
217;20130226;23639;34,99
225;20130226;14836;8,99
474;20130226;14836;69,99
529;20130226;16440;3,99
539;20130226;16440;24,99
528;20130226;20591;4,99
536;20130226;20591;29,99
222;20130226;20591;34,99
530;20130226;17785;4,99
214;20130226;17785;34,99
538;20130226;28753;21,49
480;20130226;28753;2,29
528;20130226;11287;4,99
537;20130226;11287;35,00
222;20130226;11287;34,99
482;20130226;11287;8,99
528;20130226;12165;4,99
537;20130226;12165;35,00
485;20130226;12165;21,98
482;20130226;12165;8,99
485;20130226;13320;21,98
583;20130226;16879;1700,99
539;20130226;16879;24,99
480;20130226;16879;2,29
588;20130226;13855;769,49
476;20130226;13855;69,99
228;20130226;13855;49,99
465;20130226;13855;24,49
225;20130226;24344;8,99
586;20130226;24344;742,35
570;20130226;24275;742,35
214;20130226;24275;34,99
491;20130226;24275;53,99
359;20130226;11461;2294,99
563;20130226;29165;2384,07
477;20130226;29165;4,99
479;20130226;29165;8,99
225;20130226;29165;8,99
605;20130226;16224;539,99
477;20130226;16224;4,99
479;20130226;16224;8,99
480;20130226;16224;2,29
384;20130226;19406;1120,49
479;20130226;19406;8,99
477;20130226;19406;4,99
490;20130226;19406;53,99
388;20130226;27126;1120,49
222;20130226;27126;34,99
605;20130226;25703;539,99
479;20130226;25703;8,99
477;20130226;25703;4,99
490;20130226;25703;53,99
390;20130227;23413;1120,49
488;20130227;23413;53,99
363;20130227;11343;2294,99
214;20130227;11343;34,99
234;20130227;11343;49,99
477;20130227;11973;4,99
479;20130227;11973;8,99
484;20130227;11879;7,95
228;20130227;11985;49,99
528;20130227;14061;4,99
535;20130227;14061;24,99
480;20130227;14061;2,29
539;20130227;14126;24,99
529;20130227;14126;3,99
214;20130227;14126;34,99
539;20130227;18256;24,99
529;20130227;18256;3,99
214;20130227;18256;34,99
537;20130227;21962;35,00
528;20130227;24594;4,99
214;20130227;24594;34,99
537;20130227;22213;35,00
485;20130227;22213;21,98
480;20130227;22213;2,29
478;20130227;15606;9,99
477;20130227;15606;4,99
225;20130227;15606;8,99
489;20130227;15606;53,99
478;20130227;11752;9,99
477;20130227;11752;4,99
488;20130227;11752;53,99
225;20130227;11752;8,99
529;20130227;25026;3,99
480;20130227;25026;2,29
214;20130227;17350;34,99
378;20130227;26399;2443,35
529;20130227;26399;3,99
540;20130227;26399;32,60
472;20130227;26399;63,50
539;20130227;11262;24,99
231;20130227;11262;49,99
538;20130227;27565;21,49
529;20130227;27565;3,99
484;20130227;27565;7,95
528;20130227;23577;4,99
536;20130227;23577;29,99
217;20130227;23577;34,99
465;20130227;23577;24,49
478;20130227;23274;9,99
477;20130227;23274;4,99
214;20130227;23274;34,99
474;20130227;15874;69,99
474;20130227;16243;69,99
477;20130227;25256;4,99
487;20130227;25256;54,99
484;20130227;25256;7,95
477;20130227;18760;4,99
237;20130227;18760;49,99
528;20130227;15940;4,99
480;20130227;15940;2,29
477;20130227;29230;4,99
528;20130227;22019;4,99
480;20130227;22019;2,29
528;20130227;15275;4,99
482;20130227;15275;8,99
485;20130227;20104;21,98
478;20130227;20104;9,99
477;20130227;20104;4,99
480;20130227;20104;2,29
529;20130227;17992;3,99
539;20130227;17992;24,99
480;20130227;17992;2,29
539;20130227;18022;24,99
529;20130227;18022;3,99
217;20130227;18022;34,99
477;20130227;25783;4,99
539;20130227;16395;24,99
529;20130227;16395;3,99
222;20130227;16395;34,99
538;20130227;19348;21,49
530;20130227;24713;4,99
480;20130227;24713;2,29
477;20130227;12723;4,99
478;20130227;12723;9,99
489;20130227;12723;53,99
485;20130227;14266;21,98
217;20130227;14266;34,99
580;20130227;16811;1700,99
597;20130227;15570;539,99
485;20130227;15570;21,98
590;20130227;13877;769,49
476;20130227;13877;69,99
225;20130227;13877;8,99
363;20130227;12069;2294,99
485;20130227;12069;21,98
480;20130227;12069;2,29
583;20130227;14010;1700,99
214;20130227;14010;34,99
490;20130227;14010;53,99
606;20130227;20416;539,99
606;20130227;27746;539,99
529;20130227;27746;3,99
538;20130227;27746;21,49
472;20130227;27746;63,50
596;20130227;15790;539,99
485;20130227;15790;21,98
217;20130227;15790;34,99
586;20130227;16103;742,35
237;20130227;16103;49,99
568;20130227;26322;742,35
473;20130227;26322;63,50
214;20130227;26322;34,99
575;20130227;24527;2384,07
222;20130227;24527;34,99
606;20130227;21610;539,99
225;20130227;21610;8,99
388;20130227;19396;1120,49
479;20130227;19396;8,99
477;20130227;19396;4,99
217;20130227;19396;34,99
584;20130227;13255;539,99
479;20130227;13255;8,99
477;20130227;13255;4,99
217;20130227;13255;34,99
575;20130227;14207;2384,07
222;20130227;14207;34,99
484;20130228;11498;7,95
529;20130228;16626;3,99
540;20130228;16626;32,60
